scratch their backs on the 
<start> titus was met by 
<start> <start> this is my 
this is my brother walter 
<start> this is my brother 
<start> <start> this is tom 
is tom swift and mr 
<start> this is tom swift 
<start> damon thus hurriedly he 
hurriedly he introduced them <end> 
thus hurriedly he introduced them 
never mind that now cried 
<start> <start> never mind that 
<start> never mind that now 
poor fellows who are hurt 
we must see to the 
<start> we must see to 
<start> <start> we must see 
arent many his brother said 
<start> i guess there arent 
i guess there arent many 
guess there arent many his 
were on their way out 
out when the charge went 
way out when the charge 
when the charge went off 
<start> <start> they were on 
blakeson grinders work ill wager 
<start> <start> some more of 
more of blakeson grinders work 
grinders work ill wager <end> 
<start> <start> they were rushing 
to the smokefilled tunnel now 
now followed by tom mr 
followed by tom mr <end> 
rushing in to the smokefilled 
damon and koku who would 
and koku who would follow 
would follow his young master 
<start> damon and koku who 
the rocky roof or sides 
the tunnel was lighted with 
incandescent lamps suspended here and 
that the tunnel was lighted 
with incandescent lamps suspended here 
rocky roof or sides <end> 
suspended here and there from 
here and there from the 
electric lights were supplied with 
from a dynamo run by 
<start> the electric lights were 
with current from a dynamo 
by a gasoline engine <end> 
lights were supplied with current 
asked walter titus of a 
<start> asked walter titus of 
walter titus of a tall 
of a tall indian who 
who seemed to be in 
be in some authority <end> 
in fairly good english <end> 
the answer in fairly good 
back at second turn was 
turn was the answer in 
answer in fairly good english 
that they never should enter 
<start> for it was in 
in their thoughts that they 
they saw the fire around 
the fire around it <end> 
it was in their thoughts 
<start> <start> for it was 
the fire was still burning 
was setting the fire was 
cave so that they could 
and eve in the cave 
so that they could not 
in the cave so that 
as the sun was setting 
nearing adam and eve in 
setting the fire was still 
the sun was setting the 
sun had set they went 
went out of it <end> 
had set they went out 
they went out of it 
after they came out of 
this was the fortyseventh day 
the fortyseventh day after they 
day after they came out 
<start> <start> this was the 
to sleep as they were 
the garden to sleep as 
of hill by the garden 
garden to sleep as they 
the top of hill by 
and eve then came under 
then came under the top 
summit of the mountain <end> 
they stood and prayed god 
sins and then fell asleep 
and prayed god to forgive 
god to forgive them their 
then fell asleep under the 
stood and prayed god to 
under the summit of the 
no since he has promised 
make him and his descendants 
kingdom in which i once 
that he would deliver him 
deliver me out of my 
should make him and his 
whereas god has promised salvation 
<start> but satan the hater 
of all good thought within 
not deliver me out of 
covenant and will not deliver 
me by covenant and will 
but satan the hater of 
since he has promised him 
hardships that have befallen him 
hater of all good thought 
was i will kill adam 
promised him that he should 
that have befallen him but 
god has promised salvation to 
descendants live in the kingdom 
his descendants live in the 
me out of my hardships 
has promised salvation to adam 
himself whereas god has promised 
him out of all the 
deliver him out of all 
spake and the goddesses smiled 
<start> <start> so she spake 
<start> so she spake and 
and the goddesses smiled and 
the goddesses smiled and looked 
to tell them to all 
them to all i know 
know them too well myself 
tell them to all i 
i know them too well 
a jest nor ought i 
<start> <start> but cypris again 
i to tell them to 
heart to others my sorrows 
spoke vexed at heart to 
not say me nay <end> 
coax him and he will 
him and he will not 
but now since this pleases 
since this pleases you both 
he will not say me 
<start> <start> but now since 
the attempt and coax him 
gently smiling replied perform this 
not angry or contend with 
as thou sayest and be 
thus she spake and hera 
her slender hand and gently 
replied perform this task cytherea 
task cytherea straightway as thou 
cytherea straightway as thou sayest 
he will cease hereafter to 
spake and hera took her 
with thy boy he will 
she spake and hera took 
smiling replied perform this task 
<start> she spake and left 
forth both hastening back <end> 
left her seat and athena 
her seat and athena accompanied 
and they went forth both 
she spake and left her 
seat and athena accompanied her 
through the glens of olympus 
olympus to find her boy 
to find her boy <end> 
glens of olympus to find 
<start> and cypris went on 
on her way through the 
of zeus not alone but 
dwell among the immortal gods 
being enamoured of his beauty 
enamoured of his beauty <end> 
blooming orchard of zeus not 
gods being enamoured of his 
him ganymedes whom once zeus 
and she found him apart 
the blooming orchard of zeus 
alone but with him ganymedes 
once zeus had set to 
immortal gods being enamoured of 
were playing for golden dice 
in one house are wont 
as boys in one house 
boys in one house are 
house are wont to do 
for golden dice as boys 
<start> and already greedy eros 
his breast standing upright and 
was holding the palm of 
them under his breast standing 
hand quite full of them 
standing upright and on the 
bloom of his cheeks a 
a sweet blush was glowing 
holding the palm of his 
breast standing upright and on 
<start> <start> and already greedy 
full of them under his 
one after the other and 
other sat crouching hard by 
sat crouching hard by silent 
threw one after the other 
hard by silent and downcast 
dice left which he threw 
<start> but the other sat 
the other sat crouching hard 
and was angered by the 
loud laughter of eros <end> 
had two dice left which 
by the loud laughter of 
went off empty handed helpless 
and noticed not the approach 
noticed not the approach of 
with the former he went 
lo losing them straightway with 
empty handed helpless and noticed 
losing them straightway with the 
he went off empty handed 
<start> <start> and she stood 
